#Treatment	Dose	Effect
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.504192757887442|0.600459931988186|0.971143878238175|1.0796498257791|1.04134637684804
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.52170705741326|0.601946467940282|0.956904428591787|0.977212968629062|1.04348117659879
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.306942853522882|0.618633045717699|0.915481340321609|0.968560516932433|1.06543104852577
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.291232161926654|0.608652257442281|0.958972754516565|0.954649470061514|0.941462418195029
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.270150456743686|0.501775159284563|0.893807092960774|0.961052045751132|0.949556689951639
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.279246948645122|0.487113303139633|0.951485376525677|0.995624472249942|0.994473017578875
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.42524920007008|0.642074008501849|0.901094543878577|0.978837588868295|1.01288186856252
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.383108799690171|0.636273940265752|0.88873827768403|0.957997916032716|1.01787048051122
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.439446927762466|0.649438358385251|0.876105333858304|0.985839683164648|0.979604882228964
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.437612617828937|0.64185098547838|0.868082543947009|0.950163281376659|1.01942237765477
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.632344766171034|0.735904147664409|0.977380791753245|1.16477858434304|1.19941711417546
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.472213077151415|0.781067004884367|1.05695550098497|1.17472002590604|1.20725369026095
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.539624403030629|0.675978790381462|0.894289441871043|0.950296240439513|0.966842615533771
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.500786383712162|0.670846349958706|0.971745245191329|0.918419572216836|0.985763701868409
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.122328635573205|0.286475122634898|0.666510939811571|0.754776921280075|0.628845804458979
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.130000778634275|0.306325105764489|0.601770095252926|0.6880427729762|0.554304549819616
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.136028762354578|0.329886597405844|0.636489383962759|0.709514893431998|0.673719567042864
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.123506376687927|0.301037281816181|0.613923001459314|0.724798291216123|0.623651764629152
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.499934207876257|0.731576191307383|1.0004592021698|1.06866817943795|1.0520724518979
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.46111416947514|0.746925896585523|0.953733367348309|0.954259704338252|0.9885360581119
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.467841749893032|0.734291349675965|0.834956117007399|1.04215063189422|1.00666854513008
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.391336109284827|0.732673783955835|0.874049027895182|0.876094465838056|0.977114054037131
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00114296704353441|0.00171445056530161|0.00426414627780144|0.60747599357081|0.863269819900265
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0010110862308189|0.00127484785624991|0.00378058329784457|0.660590990891981|0.928078249282211
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00160948253459968|0.00156477468641636|0.00426959950150749|0.634560843190017|0.977347092173612
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00111769620458311|0.00176596000324132|0.00301777975237441|0.690680369622135|0.977212968629062
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.236436484097598|0.830794790880495|1.0910380249515|1.0516707779742|1.11478399173349
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.261043546091388|0.941096022246648|0.994453533782791|1.0335675174625|1.00064328877588
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.211552136900665|0.782495958512733|0.911759527506122|0.885153164936125|0.913991205906631
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.207866209050645|0.737505687807399|0.906710812436119|1.02263918836418|0.874186843615593
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.543553490943737|0.770549990867219|1.05012168813282|1.14368085621054|1.03786895200107
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.589029802485104|0.801048541963893|1.03997195989475|1.15320856802934|1.04947992516056
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.493408537195875|0.667836998965391|0.940350877192982|1.02065436260277|0.997318915551402
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.489367998309026|0.723941750381025|0.98643438018|0.998751793879118|0.997407914205298
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.562659643391725|0.878687157286441|0.910133026851119|1.09126202988202|1.05129688147727
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.590580636513252|0.837014181421915|0.975943959429169|1.00869055804752|1.05936934499356
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.470370768404084|0.82289808346767|1.02671681891456|0.941821004239059|1.0228574840289
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.574056958624396|0.830502119529524|0.994122634187116|1.03332736282763|1.02797778971879
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.477893162414612|0.79498285960941|0.956328392818603|1.08438693616146|1.06027494893017
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.473867805678664|0.814356771081677|1.085752144431|1.06539447994097|1.01937893062032
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.463818487607671|0.753231643945977|1.01547246135536|1.02203432321064|0.985330733901411
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.516663867652893|0.770113347888205|0.975166663015779|1.01645576706364|0.977561645235957
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.519668338783744|0.795681104090521|1.05307861909765|1.03960303250023|1.08432106620893
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.5175572293168|0.811001445222135|0.983333086708396|1.05267415419978|1.0670277255755
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.485673975435579|0.788342046519718|0.960437946329349|0.969734159233884|1.01631185798634
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.501309393813477|0.804508953161389|0.962216016157243|0.997110636529672|1.01201163476127
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.516361446992123|0.847584165370528|0.972655662034017|1.00666298730621|1.01647684511565
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.52012442928102|0.789373338016156|0.979790276453765|0.999648788319703|1.00599066780392
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.484645190543911|0.831004348811806|0.983707413590552|1.01255178383726|1.01478802118758
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.457727900410149|0.784568931758692|0.964848822110926|1.05811125538449|1.0398709783796
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.472629835429509|0.82808993886224|1.04512645436449|1.01411689620764|0.89956084144198
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.497449638593274|0.949909585002761|0.919649686206774|1.07818237996586|1.14334196116967
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.345471133377083|0.719414458806555|0.82699233317861|0.948316980648879|0.950530366603482
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.433585845305358|0.689231923061973|0.976569663350399|0.959896098907255|0.85048897994462
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00169820355734152|0.779554419031728|0.961143720349316|0.997506997684717|1.08559637058356
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0011847931795406|0.766867258734147|0.975943761817078|1.06455641837022|1.0596987663341
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00126378088531411|0.680172212395287|0.899651792766634|0.931415412341888|0.939825785135
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000854387077395454|0.654860995227447|0.879110903447585|0.902312852518106|1.00551569157516
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.210201786764834|0.765672668058414|0.94413070837605|1.07745047176251|0.987412219406182
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.267016837490784|0.845970346356345|0.888348297509501|0.967841708224629|1.05204157368357
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.209225625410472|0.709611320078811|0.893378709176667|0.981293211535017|0.933252134455788
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.217813600811989|0.765141799510418|0.834762672398352|0.94387485820049|0.974023523792465
G4	10|2|0.4|0.08|0.016	0.936151417658367|0.976415023313943|1.02829293755678|1.02437800207793|1.04802822768863
G4	10|2|0.4|0.08|0.016	0.862048715850971|1.06164015719972|1.00743335826177|1.07288304883129|0.897192790495741
G4	10|2|0.4|0.08|0.016	0.885481393860181|0.978077637340304|1.07311754154102|0.967971980655164|0.928824730625348
G4	10|2|0.4|0.08|0.016	0.839655453574097|0.988991357132252|0.955461606049764|0.983295972584269|0.984834213197228
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.570354695985439|0.687521271400879|0.885097441512896|1.01067885980359|0.989765065084321
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.472286755747594|0.75177200017757|0.909542905340416|1.01354957407873|0.980452507435742
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.553598175545742|0.660485297101939|0.892938936830204|1.00689002058309|0.983610834629843
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.410038363789221|0.689175999922693|0.860295894011577|0.937931834214315|0.985156982306273
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.417691034067533|0.739952837288646|0.972093723345542|0.99341728964929|1.02056093522653
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.372003411770609|0.79034669610155|0.905243088655863|0.958205810044654|0.956108574582309
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.355943032626394|0.719408891362147|0.973670108617243|0.996990869556256|0.934005235062553
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.468826645231765|0.72713782229642|0.895370885632433|0.993219151260331|1.00666749108597
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.845704538918474|1.0761808427295|1.0135066789635|0.940687630777775|0.956802427632166
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.946538541635677|1.00844911195073|1.10075466833269|1.12944396513254|1.06194032070925
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.845409946927101|0.919334450070613|0.999749092551394|1.01268157933096|0.934054353722152
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.822594096267214|1.05189960834542|0.95994800241827|0.96923874680093|1.06437329293325
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.846943897447778|1.06319742074984|1.053264604811|0.986611452179621|1.04227962469593
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.854202864975482|1.08982007027298|1.07692381945249|1.05774354222171|1.05065832657632
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.850683848762869|1.12311278752164|1.06444286586159|1.09643918398383|1.11155689401595
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.83323494982441|1.12928593582727|1.17631992316081|1.15246775855686|1.09853025042772
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.483146876897584|0.762697734734415|0.77968979961508|0.88201270030773|0.905354919053549
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.652624970410547|0.732295215256836|0.688152897707975|0.833074318413388|0.853267190185565
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.558412666697531|0.64042066379304|0.75649307137688|0.728929651388039|0.784426862638554
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.537535422844598|0.706015365534516|0.735079763839581|0.849046903135729|0.852282778466809
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.983408135719694|1.0982233976012|1.04027258062746|1.17357811454093|1.16900218371759
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.973158928551833|0.998408848994283|1.13088040031165|1.09020180184135|1.02311009667614
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.89992911217052|1.02810080141126|1.15790669862932|1.0630468779593|1.04832818359407
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.903565495484283|0.990167695712639|1.1210666724387|1.09207300905308|0.994843045687477
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00109488194826422|0.00157454451607521|0.0290612951410703|0.944007215793411|0.957229218749593
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00147027004481195|0.00188736792986499|0.0317828588410414|1.09833343326304|0.964288600454115
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00108766706401305|0.00137331700001648|0.0344537768964134|1.07625205310892|1.09318230508512
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00132937085601595|0.00163699386401964|0.0552073434006625|1.09768678484517|0.993962898467928
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.612859996316811|1.05650862007905|1.04919890637617|1.0938731566347|1.02972900228074
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.590126220056381|1.08186029380516|1.18039976767577|1.1322916519103|1.12568457735405
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.579141669247487|1.11610952912125|1.0771039627704|0.989478473213821|1.00343409040455
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.610352699995341|1.03476571171729|1.06212880716746|1.05936618695375|1.0757445782208
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.6387310465197|1.06210890627634|1.07248187705154|0.939160443875881|1.01485536350023
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.704717420839159|1.00401630321602|0.834210969962019|1.14611410267853|1.09462608712899
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.658514962447519|0.784178971088293|0.965128643833292|0.949443343903307|1.06747020772747
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.748612242849735|0.829065118846495|1.0394163653786|0.944472986826164|0.858160824505772
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.863653036796788|1.01788679099579|1.10058303409398|1.06619946716089|1.03677748175605
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.840688829684544|0.995839607706861|1.06585196339627|1.02128460558323|1.07502220162941
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.974236860799008|1.04478283924802|1.04092086964352|1.06215169736566|1.06097109525858
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.934206445287096|1.05171637535143|1.04106094107995|1.01793914896597|1.09125654083583
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.939328756831304|0.966211417926577|0.907125140228276|1.15126128258699|1.04794005948767
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.787635210934203|1.04299990737215|0.941623869168305|0.946461101448082|0.980054135833599
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.861327634813925|0.977478015297308|1.02592842575152|0.959729434038582|1.0289596222213
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.759689960258188|0.988423461070812|1.04619163302055|0.964622233484974|0.971483848644855
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.965751846283839|1.08122551547806|1.04643966245652|1.10812145420228|1.06289984527428
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.883637480933622|1.12282588418615|1.20488538226031|0.955919630414028|1.07726409814658
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.964626431961212|1.11814457870443|1.09972456560912|1.0227436295651|1.12187836514267
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.813684056731909|1.08171581015049|1.07235428763143|1.07176986888457|1.04219178675209
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.916238924096005|1.00156672393073|0.984893235975735|0.965831862628812|0.961921569956439
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.876426930967693|0.994966149899766|1.00558129107437|0.994882730322756|0.96566502347479
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.913849077954966|1.04708280002857|0.966452612323597|1.09286369554111|0.948390747139381
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.886997983970644|1.03770029828445|1.0748018303569|0.942337165803308|1.00757521657209
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.05427604085507|1.0114830502472|1.15134223909564|1.07128670793727|1.01975605955433
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.999152866512728|1.13044439092802|1.03820600359819|1.04202518734683|1.02407389043929
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.945320400908814|1.01359658619074|0.958475735259859|0.97989700469481|1.02289302246547
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.941878088420291|0.998029440542|0.979118647412373|0.984961808419962|0.978603396816957
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.913284286082733|1.08069190720365|1.06975463260462|1.10221674338496|1.01295249585809
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.924475102618913|1.04528346425714|1.05543388456848|1.05587976866484|1.16881958742607
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.838427385072525|1.03091641403949|1.08420428879366|0.978908135310839|0.944006939017373
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.82078785328444|1.03200707642366|1.05525450220279|1.06043300155441|0.992923576342073
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.214027746538049|0.999647757317523|1.00795728951378|1.11666023010359|0.988707014722047
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.187265790445311|0.976391252498589|1.0503028013903|1.08945690968583|1.09293689763318
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.19242630431891|0.931419274963421|1.0410240144066|1.04424094215874|1.03543327228265
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.19030624251788|0.942314264373344|1.06357525093878|1.08117421955737|1.0136269223292
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.476964769647696|0.844559279552225|0.984723265715001|1.09751414568992|0.974241508004862
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.457475378660624|0.827423601057949|1.00038481977607|0.978704602973903|1.14300025043827
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.424243811394483|0.746490331896937|1.00777151941007|1.01720137910658|1.00170411630438
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.454247910428817|0.810343715472918|0.999282148809511|1.11390529774179|1.09554495308999
P5	10|2|0.4|0.08|0.016	0.775665066068487|1.05358206862711|1.08220006308927|1.11445445305107|1.03866846587922
P5	10|2|0.4|0.08|0.016	0.842697416844835|1.02462234061197|1.13720164032105|1.11715327187971|1.03650415337703
P5	10|2|0.4|0.08|0.016	0.716365005870755|1.06309842929617|1.00267174726955|1.08797270652872|1.05593832384413
P5	10|2|0.4|0.08|0.016	0.759883914131904|1.01202950885044|1.14648530095926|1.0477059748776|1.02272535944527
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.324406139429183|0.765432477905031|1.00823694318374|0.972762150862192|1.02793541183619
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.302891375448864|0.746567574741211|0.907919530220039|0.936120366856559|0.994145299239042
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.240351778264356|0.794753962461367|1.00399174618622|1.03151046594401|1.04136818677407
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.314113480928824|0.760233918128655|0.976175672875048|1.04370196163238|1.06224601050649
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.278050035167106|0.806690172102583|1.01980511277374|1.04049111034732|0.962208448755039
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.317446299031937|0.771372837336769|1.03590231511093|1.02736205730986|1.08907406943739
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.173065988049629|0.790523597788902|1.07231745854191|1.03588840105521|1.02475833589679
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.371412325102305|0.732328458103787|1.02807684778657|1.01259356618847|1.02938188055222
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.595290239946844|0.91393999798915|0.907015680257389|1.05665788012712|0.911011151473822
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.483478245664651|0.870365756101399|1.01695670989994|0.966973976980141|0.990037550435174
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.573774293001726|0.960143589567428|1.06537103990794|1.03618938021178|0.901514045498656
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.546396090791203|0.917504701871302|1.03104523243132|0.93197530122034|0.902372834777531
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.432613428509589|1.04335131327106|0.993095194645911|1.0737120861679|1.0042141805265
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.460504258741348|1.0252978148222|1.06249973475702|1.04622018138376|0.97490589178935
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.439172029918247|0.960551707202276|0.971986944020955|0.998393582515629|0.865255338524347
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.422620813849979|0.924019522576816|1.00328036589484|1.04769525134806|0.929389254397184
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.244517336232716|0.53359232315088|0.578671211204975|0.72053736314974|0.873805582533662
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.251554040709453|0.579477500259601|0.625102058683998|0.698107867630141|0.814588130855013
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.212833514703465|0.586865195869339|0.695237837624141|0.703885343559418|0.894588234314951
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.243320342654302|0.572350036724851|0.546399196006667|0.805566363782015|0.809211799392843
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.625205916371666|0.888524762538993|1.00370649468999|1.01740212400547|1.01904069258
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.565148435035575|0.907723178297291|1.03149206126669|0.991316462794855|1.07409484420455
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.623735572343207|0.922838343782538|0.983778993774785|1.09669243891092|0.976822703205654
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.563016460267175|0.880941093068079|0.972241299098341|1.07881875983075|1.06920401426704
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00107047357487721|0.00173732596578433|0.115514627977529|1.02861103860066|0.965216189596664
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000737047379423655|0.00129860728755596|0.090832315140401|0.952370506698137|1.02214432528358
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000828985663954442|0.00191027131259067|0.0962254120148857|0.989124068517467|1.06006541778174
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000504599969363573|0.0015858856179998|0.0887014660431253|0.963020030816641|1.00065778210292
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0803039166368865|0.940876013757281|0.943416239691713|0.958894318862088|0.993355806897305
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.078865365749287|0.908854599379511|0.894505509513328|0.983231322169389|1.0055834894419
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0964792080315445|0.787503379102697|1.01496126849185|0.969732561499669|0.990575799099527
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0999934748361718|0.746543993586696|0.855598124481483|0.936584729252309|0.984982801532481
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.417160925097433|1.06520125567745|0.936065317017698|1.08555721254134|1.08896197785087
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.595843008541421|1.03857145126986|1.01778876382051|0.980091202313425|1.06928697404888
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.548424565349656|0.882722764062759|1.09548479876104|0.948063201755195|0.949648776710485
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.632441601061966|0.935516878998507|1.10186397241837|1.01995796382677|0.959429561754457
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.774161640368053|0.999651549928399|0.971721590640856|1.05494495612901|0.999282867271996
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.788756078205684|1.00013713196366|0.949276909899804|1.08434964604217|0.997493407549452
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.756847733873737|0.995362441461911|0.99405237097739|1.02998833218475|1.07316607190376
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.85162769434418|0.984008497262726|0.992241926349475|1.02100889073876|1.07098262109623
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.644628941587797|1.07318216799433|1.221615726088|1.14951913520787|1.21909800264004
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.758191520266654|1.11184502239958|1.17213787339011|1.13218048101769|1.1118246359749
