#Treatment	Dose	Effect
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.01609700429485|1.02381009650719|1.14377727711275|0.995379093404317|1.04419660634633
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.995950387903874|1.0343728720138|1.01175818986219|1.03631540150292|1.09877601912562
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.01025982000832|1.04617788593392|1.04083191634815|1.06358573284333|1.06271881885645
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000896103231092222|0.00146960929899124|0.00274975677198013|0.934272108146859|1.0755543038558
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00104972092785089|0.00269855087306058|0.00242203901889498|0.903517845255773|1.08894976701316
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000807839600652877|0.00148866039617165|0.002484487828423|0.860918218942314|1.08315540115714
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00126510729913564|0.00182399004172568|0.00329740818128124|0.892063229961196|1.08322653168802
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.681957083851036|1.0708268862673|0.975121859234825|1.08622751706804|1.05233683003252
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.757281202292788|1.0474598775079|1.02193337070264|1.0399791282964|1.04305822120389
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.69108399606111|1.05174058116725|0.992383261266803|1.05582420763431|1.01067170486236
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.675778150530742|1.05123917386686|1.03775803737811|1.01299265205693|1.0046134640783
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.869279617392666|0.944416583188167|0.957336907434239|1.00595613304852|0.98572928206806
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.87381208937105|0.972440094439132|0.985289677762465|0.90946551443178|0.94465407057165
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.861122121725343|1.06950071297302|1.02697972273843|1.02013827043556|0.997359168524172
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.877481892544413|1.00578100145683|0.965097782834081|0.965952320894485|0.934097612956032
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.907200370044515|1.01653040349635|1.00225317053282|0.970456046484458|0.974475988831904
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.940933551735895|0.975577538870172|1.00336902641574|0.943775646206925|0.951281446034777
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.923210379510857|0.940841818953327|1.04419026438931|0.986834016453659|1.01148982137001
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.879719495552763|0.960932256483374|0.993416420512182|0.970504952671339|1.05057989804326
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.730260639233499|0.968095233168127|1.01849514211512|0.939154862541|0.969574844537337
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.715971525241342|1.02799362628949|0.979347522426977|1.00066737715604|1.04241207693979
