#Treatment	Dose	Effect
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.616802098662742|0.851129174761048|0.992726287602289|1.04471910510058|1.00552301164093
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.504463980813062|1.03619628491332|1.1659940120236|1.12279163589292|1.0564696352417
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.516478053351758|0.950058370857456|1.12434183880113|1.19083537829875|0.996532691650982
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.509375372070498|1.01134955802047|1.11275224368566|1.10625207152764|1.01190303802601
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.546413481743205|0.985509764738819|1.08047663638616|1.13001309688153|1.09022045880918
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.563388245201164|1.0265246125969|1.05381463297268|0.994278238509485|1.01531868181442
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.593938391440666|1.03214261546906|0.982428703543582|1.0767678438508|1.03998015052518
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.579937737140214|1.05126565808116|1.12878902271727|1.10207832012363|1.04565621777222
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.602144181249819|1.04631161629629|1.02308352154623|1.10816967111203|1.00687204628913
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.712779956651873|1.02379631540923|1.0268474558778|1.09378547837754|1.01599107235009
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.735389359066983|1.0616614201672|1.11015713695944|1.09964908659304|1.03475590876251
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.726242585533421|1.08210333655202|1.03181786066354|1.02667693953698|1.04706567123002
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.770297049689963|1.0784225985203|1.04188437637733|1.05329668296195|1.08220427086733
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00222260768328429|0.64121643671301|0.917096145422046|0.936194107737674|0.936388144916373
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00182277349687336|0.696023119823838|1.00552417967843|0.939169344477731|0.908017557424715
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00230510682009073|0.687544211228463|0.895061452707132|0.993022729793938|1.02648135528755
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000795261852931304|0.613584858905852|0.875727369253621|0.937509994799103|0.929707208213096
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.432210958192533|0.880977678887653|0.970523242651644|0.989684593279638|1.01500157640859
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.347132116929239|0.885611070138377|0.961184237025185|0.978706678277923|1.00381810328185
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.444897326996601|0.841714830726088|1.01448046672264|0.937086461619562|0.964618097730243
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.401773850380285|0.818248268403562|0.927103118639831|0.952651129172067|0.997432155929274
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.265873996956034|0.724658268369192|0.88163545291499|1.00621226303868|0.977413200523048
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.217805057556681|0.707800698826001|0.911371999799927|0.982643677339602|1.01446669858306
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.258924013324929|0.637516455361895|0.825214447229169|0.972692607713702|0.926814990681535
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.211347426973588|0.656945694242699|0.834139481569314|0.962422555995878|0.989780318366158
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.492659566864413|0.930814253607478|1.04505277202011|1.14831280426306|1.02505261318784
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.474133371453077|0.90533120498098|0.967205902206974|1.10182577688832|1.0014946116154
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.532878964863673|0.93939072148693|1.01640167202448|1.03218228799624|1.12646696335769
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.467304455835835|0.913949948674383|1.03605664803499|1.06541039577038|1.0013354314087
