#Treatment	Dose	Effect
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.810620174384749|0.922888820533059|1.1421794804828|1.09339663341091|1.13089689941827
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.76962916792505|1.10069419901514|0.977944562607498|1.05116424521654|1.08409853727705
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.803788643066899|1.02854548063804|1.07214657644864|1.1411852146962|0.957099314797084
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.832314871695388|1.15910202937912|0.990535312058801|1.02263463631759|1.08430706887818
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.817838705853191|1.11899296237619|1.08342763533685|1.04323234935929|1.12727860583918
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.820765114749436|1.06360549659574|1.13465948482748|1.23325867064868|0.993138143743445
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.914777878513146|1.11733596430413|1.09483938634384|1.05597034824809|1.2477823404974
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.761819546388649|1.12534415968591|1.08724565632324|1.0569909624764|0.984690773698151
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.86133056263445|1.06071217274778|1.06665774691171|1.05042658031229|0.986396676833794
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.858877162723912|1.05629256897901|0.999811618531713|0.96453823515868|0.912955202886841
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.00304340727655|1.03342724498382|1.0480623919423|1.07189055455318|0.999007857600355
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.12449649930544|1.18781098572311|0.958618863331212|1.09522725477716|1.1236509433524
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.05635955640834|1.07933823631895|1.22246948797406|1.10786413495445|1.18947422215821
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00159140019814493|0.879178400642801|1.00156799725405|0.938520465874607|1.01047671797112
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00117014720451833|0.944854862741733|0.926413342798524|0.986207864949411|0.92166254514818
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00109997891707076|0.694218694141696|0.858687541822115|0.934615419871119|1.0119806037051
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00148130494165528|0.869885327197895|0.789066209564317|0.888394305775806|1.01181194027114
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.684595339523096|0.914006554082181|0.970026168649335|0.957086715972045|0.955634328426635
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.737607484930562|0.943531098881552|0.859798756301473|0.95926529729016|1.03330772094354
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.707117922902902|0.904407688735074|1.00985062999086|0.960350277915112|0.969287009153969
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.684435255517102|0.898325018352885|0.964777443180967|0.98268086955219|0.993183214226857
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.177476067727659|1.00566188675813|0.910275942045762|1.110151500431|1.04556588894103
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.168670066417094|1.01970187758004|1.13023579825575|0.996136521960224|0.950998530265978
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.169733973298665|0.938520380032617|0.887098739995705|0.889219060442675|1.04936516135523
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.127312087567687|0.938427519283115|0.956225829604394|0.96731495077413|0.963120740254941
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.760384604674973|0.969822369872491|1.02068888703255|1.10708571355134|1.13303731881963
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.779824747413086|1.03871535698451|1.07799832501194|1.02697758900248|0.995936761704033
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.803026286009894|1.02437625960533|1.05117311692371|1.05782922176598|1.04143899468676
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.711039261965577|1.124321295009|1.02676452520288|1.07646976408333|1.04602584413765
