#Treatment	Dose	Effect
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.2630441879099|1.38711457993293|1.02677389678606|0.989239398166009|0.851066860551384
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.835658960738345|1.31988010802149|1.21629818678221|1.09809181826275|0.942517138024156
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.596324516088161|0.512886078427985|0.470544872348635|0.539746712970162|0.658177692542488
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.488075698151892|0.569671210629071|0.519128987485386|0.592016678472906|0.551679653530066
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.544608841023075|0.545018252948335|0.516950790961095|0.538581387678976|0.557391591133957
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.563100612980633|0.558779042658448|0.553161001239608|0.513288828740717|0.577452775471677
D1	10|2|0.4|0.08|0.02	0.863306477741538|1.05537075836447|1.02616800224637|0.996533252694559|1.10001727973735
D1	10|2|0.4|0.08|0.02	0.930589455040283|1.00209516815344|1.14497699634966|0.930567855368598|1.0434585394302
D1	10|2|0.4|0.08|0.02	0.904248782486004|1.00476764826362|1.16599153429521|1.18145509990442|1.15240544353921
D1	10|2|0.4|0.08|0.02	0.929315916435301|1.16282827363343|0.962450502935688|1.1019298165764|1.03034682080925
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0843451720594476|0.444363781371261|0.488903430964054|0.618330172136134|0.477390197391629
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.111502497430995|0.429241159298777|0.542880660119325|0.621070444425131|0.500355315156875
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0848499319996263|0.41471922593773|0.560291934428953|0.640345504189031|0.526987323899796
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.113358180289235|0.439479667369164|0.559118798210189|0.618927981894252|0.545549868671034
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.420918865049276|1.03284523351279|1.03639920483846|1.12997305520256|0.916249663849151
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.555874862244064|0.990935791233186|1.04406608066566|1.10302825776311|1.0864922724852
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.356396180185705|0.97158398595983|1.12438713019667|1.03519821960496|0.943926542846042
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.59729927605374|1.02077744269089|1.07622977034067|1.0916866441298|1.12472544754363
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.640920817622544|1.06969942143588|1.3383485734349|1.20528187827255|1.10881585174104
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.831031798128444|1.02590562840612|1.08143557177096|1.03943700673211|1.20371868655258
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.73871546138802|1.23386516802744|1.14295755627219|1.20265147200953|1.12653066537369
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.852141711221246|1.11481576695162|1.43202918311362|1.15292823648475|1.11520626356569
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.699098366050221|1.1586863785666|1.09806690159805|1.00302140109249|1.01998911099012
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.772605165698422|1.11367049377472|1.10701742839878|0.874973824495486|1.08095560036137
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.718399001604564|1.2235565290477|1.18197794361103|1.09413442681405|1.05218653694318
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.808381937192777|1.22009270814762|1.0463031352673|0.964253877696559|1.02436135802155
