#Treatment	Dose	Effect
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.287016879496364|0.984045407546692|1.0358749285599|0.973976170636046|1.05091770536575
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.909279693082027|1.03616493321366|1.06803583056157|0.986114777466871|1.10633018320046
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.183270858631188|0.986396353589216|0.992327050666103|0.973479048976647|0.937102933671225
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.271531146904716|0.258455700023719|0.316915712529918|0.451223666903853|0.559277227936262
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0820751665696358|0.259283696659982|0.328266166418699|0.428781508075123|0.569506436380102
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.262855954539084|0.238100189420482|0.305315075429135|0.462529554568017|0.593125709196613
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.117811402299266|0.249022382358127|0.310866587402408|0.445314442520603|0.594174529048241
D1	10|2|0.4|0.08|0.02	0.648015975313677|0.926768269456447|0.956379544518875|0.944174897364766|0.949669297155455
D1	10|2|0.4|0.08|0.02	0.709223896791471|0.968676534526608|1.0792878826938|1.0398420937203|0.986806514788323
D1	10|2|0.4|0.08|0.02	0.687560184173686|1.03287775431101|0.970407593523171|1.06781896600555|1.07602424360126
D1	10|2|0.4|0.08|0.02	0.722161532299177|1.08201231600838|1.08282151498232|0.984034504244249|0.980830076307463
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0654651575501834|0.170682651733249|0.475766060653863|0.645533777655085|0.440430650313523
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0613006270457862|0.172449422250266|0.455605947075758|0.616744883069764|0.420097014631068
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0619719855890044|0.180066880191938|0.435356334996844|0.611157936828405|0.456431828071647
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0672722211985903|0.158803213071824|0.438006452801637|0.709572962525923|0.43294143474869
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0276584549902229|0.618632155113516|0.939602164301589|1.00624317765963|1.01277691830468
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0418881882219901|0.601198375988503|0.987757089344191|1.04965485829165|1.07817714918446
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0204653108333688|0.642449640385293|0.986006591968024|0.964023037030438|0.996835700425651
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0461979991711627|0.649839461178266|0.974495822892178|0.964208944471771|0.984891147320028
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.223263636586302|0.787750136753672|0.999028436599365|1.04166292465077|1.00495578978307
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.38707412457239|0.791603732762914|0.889249936725913|0.98815345803091|0.952360735775577
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.298010449100216|0.905008179851179|1.00047495910074|0.929758826323289|1.01405527116646
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.426354952767956|0.90579977835242|0.94937287807624|0.924411138670466|0.98408007458617
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.363420772432485|0.79538928145065|0.97002548962669|0.971396767011906|0.961830090665634
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.481011841383538|0.958313167489433|1.03692769335011|0.929080760171652|0.948536766366599
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.36642658265905|1.0049193256733|0.997895452347028|1.01326780042091|0.928301590828878
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.478738840015163|0.994165653608014|1.01772961573487|0.994549090861557|1.0147318335708
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0234520948606027|0.209606441746512|0.307623714258963|0.409314851061363|0.555502548074565
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0495258307436454|0.223445852858168|0.330950969070878|0.474838042329694|0.566363632310388
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0397433204993583|0.221920429354801|0.278781939096955|0.496334150040835|0.589037451872594
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0417220861043052|0.226400653366002|0.32302415120756|0.42412787306032|0.577855559444639
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0789377493738|0.221038010627123|0.720505115409329|0.661467250991724|0.905560194073897
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00694110449748173|0.241384219375839|0.628408509393962|0.535880970061677|0.895894975394477
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0982691233947515|0.211039092402431|0.651065310449186|0.683546557262965|0.924008124357698
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00814054167779315|0.218240963270459|0.592770616366858|0.600571294475599|0.921936574984423
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00048901683953149|0.00452734944985606|0.0692195448988445|0.924226051977758|0.968600386481051
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000520566313049651|0.00683046101668178|0.0718381512008518|0.928327483535119|0.997830973695626
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000737015010800406|0.00472003230321111|0.0662686262902663|0.966650070761282|0.949902580728626
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00042339160194917|0.00305782823629956|0.0670840471532795|0.895833905042672|0.976341034094785
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.12382695010955|0.846197944070552|0.815822332513998|0.98508705109982|0.971548386590126
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00714627883052325|0.730663818625873|0.895232411123065|0.944989359112291|0.927304282270161
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.135634970738943|0.762747247214293|0.937965010670313|0.880504119011747|0.93900299388442
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.01352476635695|0.707610198572386|0.906825514247094|0.882626562300295|0.983094042053812
60	10|2|0.4|0.08|0.02	0.896924471151099|0.91201227925508|0.948605112546231|0.961129299576268|0.949535853955243
60	10|2|0.4|0.08|0.02	0.521672395352825|0.896663210404709|1.02672207571663|0.904337744829895|0.926838826612673
60	10|2|0.4|0.08|0.02	0.887610603901701|0.997554840185058|1.04906151599909|0.970482171442644|0.988618572659947
60	10|2|0.4|0.08|0.02	0.609882667511038|0.923601949091421|0.913416715042131|0.932309532605063|0.952257814836315
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0927790146162037|0.289242732229858|0.383344626205917|0.637321330623044|0.940018713903139
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0596263672442164|0.293033910883103|0.391765882618656|0.569886748620656|0.892007872745459
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.112660836677516|0.309730156032819|0.388474224737803|0.622126943874372|0.930114203300175
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0723999250554459|0.31307651751829|0.395254092539095|0.605098844023825|0.782944013803741
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.274309255552038|0.715922010638156|0.879462474418936|0.937013736863929|0.988465671215897
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.135879475850138|0.718900337513989|0.944450636907177|0.9348557874509|1.05579012604386
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.266909345467273|0.733076653832692|1.00431688251079|0.958786605996967|0.982494458056236
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.204111538910279|0.773305331933263|0.968531093221328|0.96235211760588|0.895727453039319
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.932561579349052|0.99954748380735|0.98340548827848|0.956673263046987|0.925564463295534
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.0528093150796|0.965845158414437|1.03884209886466|0.930265228520677|0.945853398261527
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.938929853113721|0.959381763254689|0.945274624698503|1.01397983023263|0.91990930142138
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.00418053008433|0.999501089002281|1.02124672697182|1.00946554589465|0.897998506707772
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.775604328665287|0.958124327919394|0.959392345895413|0.999086281164339|0.950578377807199
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.937450662290761|0.992398107918275|1.09441139724393|0.997805831639535|1.01968535750026
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.845701825827658|1.03799940945329|1.01393625340294|1.02248944641113|1.0047860241605
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.916242954810198|1.0174276174685|1.06766951448624|1.03021198031078|1.04416445752444
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.165022446669447|0.236052750549339|0.336114781158115|0.428999484830537|0.583956851929082
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.231160392930613|0.225370869444844|0.33127849640608|0.445414816554112|0.566938736888587
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.14763433552832|0.231099624720884|0.320537241681759|0.456467957323299|0.575579740953631
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.232278021231223|0.243887905031954|0.330218840283753|0.473045853684665|0.513874614594039
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.26192896923851|0.436622308586498|0.724617866995159|0.9845620001041|1.01551433974704
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.318309419296632|0.460162742682652|0.690847892846609|0.907000711348613|0.964269479674515
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.30750680054835|0.386615659563473|0.761230773647606|0.92613779095222|0.962972001119668
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.315803828403683|0.467791598182693|0.695328256547546|0.891729528375692|1.09166206119417
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000621534767101035|0.00556556132358654|0.0720839071935586|0.949351979376346|1.11268849101247
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000988805311297101|0.00508528445809938|0.0685807112335346|0.895165448317265|0.971359960447787
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00079490409694991|0.00278216433932469|0.0544651253570858|0.921350627229014|1.03820152948065
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00110718784932309|0.00618889618339573|0.0780141592292269|0.871101332528966|1.01837151120495
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.312827313389225|1.05323173975261|1.02255886958411|1.03817251429128|1.01292396214965
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.387164445243607|1.08442906055906|1.11213503854712|1.0540558764694|0.98437886314086
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.362667236034909|0.982388982724503|0.905905543333626|1.01147251590863|0.965170677027135
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.388060042931382|0.966467006508337|1.02715047716363|0.989145146961823|0.975465058201381
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.524999831150674|0.808342507480025|0.894320584083587|1.00029042084006|0.95975307474622
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.27584576627201|0.814177940173307|0.812489446917149|0.887391007760315|0.981825058590716
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.617300857094686|0.776856034930651|0.954316956436468|0.896677252755193|0.998634016095901
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.29658022316805|0.803473796850323|0.963909810654674|0.941806333072982|0.968892039100859
SB	10|2|0.4|0.08|0.02	0.48249327142422|0.845842579297742|0.921078312541568|1.01630397623088|0.95093889272195
SB	10|2|0.4|0.08|0.02	0.312690746576662|0.837451283868201|0.891901467544334|0.910747695501644|0.954108937661999
SB	10|2|0.4|0.08|0.02	0.483300831632537|0.874748936529208|0.981968856772954|1.05278254577548|0.948236309537329
SB	10|2|0.4|0.08|0.02	0.374977692260269|0.926587256521161|0.91259584216179|0.949910606802968|0.94179870144619
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0518533834718216|0.0860438139362101|0.464830046645616|0.607689692755736|0.899338690628472
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0303073844460877|0.0606568235421931|0.377692811808946|0.656234777092832|0.828336423181925
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0489168460485218|0.0840678783171694|0.437185105335927|0.579436311351105|0.777018589874494
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0312007257851234|0.0734087462463719|0.403895403918838|0.579650565262076|0.786151162829625
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.23627877925638|0.703437028297795|0.863931155334247|0.942783281572601|0.989891909710776
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0746187344934677|0.733514929645887|0.876090011624477|0.876867290108784|0.934649617433246
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.213655644634565|0.749919254702965|0.935913354913262|1.01907024481974|1.00824678633718
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.107430720535144|0.706869451003754|1.02145312825224|0.948000028709439|1.00665341247569
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.601462019281704|0.96222057421337|1.04241268495956|0.858833916022178|0.98614966274676
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.438817671363492|1.00356676201575|0.90316064554861|0.88024861390684|0.882042589257337
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.602537305488032|1.01761919125606|0.906162281090864|0.958625951489558|0.891797228481698
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.500846359942511|0.974524033428556|0.884685675757199|0.876892776663887|0.92978228854309
CT-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.705116390580867|1.00405325421621|1.06936983509774|0.895911532669529|1.00224015343927
